Event,RunTime,ADC,SiPM,DownTime,Temp,Time_stamp_ms,Time_stamp,Time_stamp2,Time_stamp3
4982,78955900,540,166.11,14918404,27.13,1720527148900.0,2024-07-09 12:12:28.900,2024-07-09 12:12:28,2024-07-09 12:12:00
4983,78968431,575,187.3,14920873,27.13,1720527161431.0,2024-07-09 12:12:41.431,2024-07-09 12:12:41,2024-07-09 12:12:00
4984,78972435,575,187.3,14921636,26.81,1720527165435.0,2024-07-09 12:12:45.435,2024-07-09 12:12:45,2024-07-09 12:12:00
4985,79026718,531,160.62,14931881,27.13,1720527219718.0,2024-07-09 12:13:39.718,2024-07-09 12:13:39,2024-07-09 12:13:00
4986,79039649,738,448.34,14934348,26.91,1720527232649.0,2024-07-09 12:13:52.649,2024-07-09 12:13:52,2024-07-09 12:13:00
4987,79058426,391,82.35,14937944,27.24,1720527251426.0,2024-07-09 12:14:11.426,2024-07-09 12:14:11,2024-07-09 12:14:00
4988,79061439,524,150.73,14938512,27.13,1720527254439.0,2024-07-09 12:14:14.439,2024-07-09 12:14:14,2024-07-09 12:14:00
4989,79070884,601,200.55,14940222,27.24,1720527263884.0,2024-07-09 12:14:23.884,2024-07-09 12:14:23,2024-07-09 12:14:00
4990,79092419,547,162.22,14944409,27.13,1720527285419.0,2024-07-09 12:14:45.419,2024-07-09 12:14:45,2024-07-09 12:14:00
4991,79100952,688,328.69,14945929,26.81,1720527293952.0,2024-07-09 12:14:53.952,2024-07-09 12:14:53,2024-07-09 12:14:00
4992,79127809,536,160.18,14951047,27.13,1720527320809.0,2024-07-09 12:15:20.809,2024-07-09 12:15:20,2024-07-09 12:15:00
4993,79141933,639,249.88,14953703,26.91,1720527334933.0,2024-07-09 12:15:34.933,2024-07-09 12:15:34,2024-07-09 12:15:00
4994,79150910,543,164.77,14955413,27.13,1720527343910.0,2024-07-09 12:15:43.910,2024-07-09 12:15:43,2024-07-09 12:15:00
4995,79150944,492,134.92,14955418,27.02,1720527343944.0,2024-07-09 12:15:43.944,2024-07-09 12:15:43,2024-07-09 12:15:00
4996,79162580,991,2090.44,14957678,27.13,1720527355580.0,2024-07-09 12:15:55.580,2024-07-09 12:15:55,2024-07-09 12:15:00
4997,79173793,537,162.17,14959774,27.13,1720527366793.0,2024-07-09 12:16:06.793,2024-07-09 12:16:06,2024-07-09 12:16:00
4998,79209489,572,183.73,14966596,27.13,1720527402489.0,2024-07-09 12:16:42.489,2024-07-09 12:16:42,2024-07-09 12:16:00
4999,79244947,531,160.62,14973250,27.34,1720527437947.0,2024-07-09 12:17:17.947,2024-07-09 12:17:17,2024-07-09 12:17:00
5000,79274723,505,145.23,14978949,27.24,1720527467723.0,2024-07-09 12:17:47.723,2024-07-09 12:17:47,2024-07-09 12:17:00
5001,79289540,560,175.34,14981798,27.13,1720527482540.0,2024-07-09 12:18:02.540,2024-07-09 12:18:02,2024-07-09 12:18:00
5002,79296453,513,148.53,14983136,26.81,1720527489453.0,2024-07-09 12:18:09.453,2024-07-09 12:18:09,2024-07-09 12:18:00
5003,79301804,319,57.64,14984096,27.34,1720527494804.0,2024-07-09 12:18:14.804,2024-07-09 12:18:14,2024-07-09 12:18:00
5004,79330911,248,42.69,14989513,27.13,1720527523911.0,2024-07-09 12:18:43.911,2024-07-09 12:18:43,2024-07-09 12:18:00
5005,79346674,711,380.66,14992509,27.34,1720527539674.0,2024-07-09 12:18:59.674,2024-07-09 12:18:59,2024-07-09 12:18:00
5006,79355933,531,160.62,14994222,27.34,1720527548933.0,2024-07-09 12:19:08.933,2024-07-09 12:19:08,2024-07-09 12:19:00
5007,79356534,252,43.42,14994415,27.45,1720527549534.0,2024-07-09 12:19:09.534,2024-07-09 12:19:09,2024-07-09 12:19:00
5008,79408326,487,132.65,15004125,26.7,1720527601326.0,2024-07-09 12:20:01.326,2024-07-09 12:20:01,2024-07-09 12:20:00
5009,79417961,376,76.43,15005833,27.34,1720527610961.0,2024-07-09 12:20:10.961,2024-07-09 12:20:10,2024-07-09 12:20:00
5010,79420533,600,203.87,15006398,27.34,1720527613533.0,2024-07-09 12:20:13.533,2024-07-09 12:20:13,2024-07-09 12:20:00
5011,79422740,513,148.53,15006784,26.91,1720527615740.0,2024-07-09 12:20:15.740,2024-07-09 12:20:15,2024-07-09 12:20:00
5012,79433792,540,166.11,15008880,27.34,1720527626792.0,2024-07-09 12:20:26.792,2024-07-09 12:20:26,2024-07-09 12:20:00
5013,79454591,638,261.42,15012872,27.02,1720527647591.0,2024-07-09 12:20:47.591,2024-07-09 12:20:47,2024-07-09 12:20:00
5014,79488703,591,188.65,15019315,26.91,1720527681703.0,2024-07-09 12:21:21.703,2024-07-09 12:21:21,2024-07-09 12:21:00
5015,79519386,527,155.96,15025194,27.34,1720527712386.0,2024-07-09 12:21:52.386,2024-07-09 12:21:52,2024-07-09 12:21:00
5016,79521860,550,172.2,15025578,27.02,1720527714860.0,2024-07-09 12:21:54.860,2024-07-09 12:21:54,2024-07-09 12:21:00
5017,79524771,591,188.65,15026160,26.91,1720527717771.0,2024-07-09 12:21:57.771,2024-07-09 12:21:57,2024-07-09 12:21:00
5018,79555689,723,388.29,15032037,26.91,1720527748689.0,2024-07-09 12:22:28.689,2024-07-09 12:22:28,2024-07-09 12:22:00
5019,79596707,585,189.11,15039808,26.91,1720527789707.0,2024-07-09 12:23:09.707,2024-07-09 12:23:09,2024-07-09 12:23:00
5020,79596867,568,189.84,15039813,27.34,1720527789867.0,2024-07-09 12:23:09.867,2024-07-09 12:23:09,2024-07-09 12:23:00
5021,79602279,415,95.0,15040952,27.13,1720527795279.0,2024-07-09 12:23:15.279,2024-07-09 12:23:15,2024-07-09 12:23:00
5022,79636213,670,272.62,15047329,26.91,1720527829213.0,2024-07-09 12:23:49.213,2024-07-09 12:23:49,2024-07-09 12:23:00
5023,79641859,384,80.08,15048281,27.34,1720527834859.0,2024-07-09 12:23:54.859,2024-07-09 12:23:54,2024-07-09 12:23:00
5024,79671801,499,141.24,15053919,27.02,1720527864801.0,2024-07-09 12:24:24.801,2024-07-09 12:24:24,2024-07-09 12:24:00
5025,79702452,560,175.34,15059804,26.7,1720527895452.0,2024-07-09 12:24:55.452,2024-07-09 12:24:55,2024-07-09 12:24:00
5026,79706698,504,143.61,15060575,27.13,1720527899698.0,2024-07-09 12:24:59.698,2024-07-09 12:24:59,2024-07-09 12:24:00
5027,79709742,551,164.56,15061150,26.91,1720527902742.0,2024-07-09 12:25:02.742,2024-07-09 12:25:02,2024-07-09 12:25:00
5028,79718797,652,262.1,15062866,27.34,1720527911797.0,2024-07-09 12:25:11.797,2024-07-09 12:25:11,2024-07-09 12:25:00
5029,79736378,796,596.63,15066287,27.13,1720527929378.0,2024-07-09 12:25:29.378,2024-07-09 12:25:29,2024-07-09 12:25:00
5030,79749291,508,144.95,15068752,27.13,1720527942291.0,2024-07-09 12:25:42.291,2024-07-09 12:25:42,2024-07-09 12:25:00
5031,79751683,496,144.49,15069137,27.34,1720527944683.0,2024-07-09 12:25:44.683,2024-07-09 12:25:44,2024-07-09 12:25:00
5032,79785627,639,249.88,15075583,27.34,1720527978627.0,2024-07-09 12:26:18.627,2024-07-09 12:26:18,2024-07-09 12:26:00
5033,79816405,508,144.95,15081461,27.34,1720528009405.0,2024-07-09 12:26:49.405,2024-07-09 12:26:49,2024-07-09 12:26:00
5034,79818621,540,166.11,15081843,27.34,1720528011621.0,2024-07-09 12:26:51.621,2024-07-09 12:26:51,2024-07-09 12:26:00
5035,79853338,524,150.73,15088488,27.13,1720528046338.0,2024-07-09 12:27:26.338,2024-07-09 12:27:26,2024-07-09 12:27:00
5036,79868792,551,164.56,15091337,26.91,1720528061792.0,2024-07-09 12:27:41.792,2024-07-09 12:27:41,2024-07-09 12:27:00
5037,79890302,540,166.11,15095508,27.13,1720528083302.0,2024-07-09 12:28:03.302,2024-07-09 12:28:03,2024-07-09 12:28:00
5038,79902274,505,145.23,15097793,27.34,1720528095274.0,2024-07-09 12:28:15.274,2024-07-09 12:28:15,2024-07-09 12:28:00
5039,79902557,527,155.96,15097798,26.91,1720528095557.0,2024-07-09 12:28:15.557,2024-07-09 12:28:15,2024-07-09 12:28:00
5040,79918312,527,155.96,15100838,27.34,1720528111312.0,2024-07-09 12:28:31.312,2024-07-09 12:28:31,2024-07-09 12:28:00
5041,79919580,547,162.22,15101036,27.13,1720528112580.0,2024-07-09 12:28:32.580,2024-07-09 12:28:32,2024-07-09 12:28:00
5042,79990291,69,18.79,15114480,27.34,1720528183291.0,2024-07-09 12:29:43.291,2024-07-09 12:29:43,2024-07-09 12:29:00
5043,79993335,396,85.28,15115039,27.02,1720528186335.0,2024-07-09 12:29:46.335,2024-07-09 12:29:46,2024-07-09 12:29:00
5044,79998224,604,210.97,15115982,27.13,1720528191224.0,2024-07-09 12:29:51.224,2024-07-09 12:29:51,2024-07-09 12:29:00
5045,80024568,668,291.28,15120923,27.34,1720528217568.0,2024-07-09 12:30:17.568,2024-07-09 12:30:17,2024-07-09 12:30:00
5046,80040379,536,160.18,15123962,26.91,1720528233379.0,2024-07-09 12:30:33.379,2024-07-09 12:30:33,2024-07-09 12:30:00
5047,80045209,556,174.47,15124914,27.13,1720528238209.0,2024-07-09 12:30:38.209,2024-07-09 12:30:38,2024-07-09 12:30:00
5048,80047291,632,232.56,15125299,26.81,1720528240291.0,2024-07-09 12:30:40.291,2024-07-09 12:30:40,2024-07-09 12:30:00
5049,80054191,575,187.3,15126638,26.91,1720528247191.0,2024-07-09 12:30:47.191,2024-07-09 12:30:47,2024-07-09 12:30:00
5050,80054224,505,145.23,15126643,27.34,1720528247224.0,2024-07-09 12:30:47.224,2024-07-09 12:30:47,2024-07-09 12:30:00
5051,80074663,527,155.96,15130447,27.13,1720528267663.0,2024-07-09 12:31:07.663,2024-07-09 12:31:07,2024-07-09 12:31:00
5052,80074690,263,45.37,15130452,27.34,1720528267690.0,2024-07-09 12:31:07.690,2024-07-09 12:31:07,2024-07-09 12:31:00
5053,80081301,428,101.58,15131760,27.13,1720528274301.0,2024-07-09 12:31:14.301,2024-07-09 12:31:14,2024-07-09 12:31:00
5054,80085678,515,147.53,15132526,26.7,1720528278678.0,2024-07-09 12:31:18.678,2024-07-09 12:31:18,2024-07-09 12:31:00
5055,80089380,504,143.61,15133289,27.34,1720528282380.0,2024-07-09 12:31:22.380,2024-07-09 12:31:22,2024-07-09 12:31:00
5056,80099314,344,64.67,15135186,27.34,1720528292314.0,2024-07-09 12:31:32.314,2024-07-09 12:31:32,2024-07-09 12:31:00
5057,80109645,593,187.91,15137070,26.91,1720528302645.0,2024-07-09 12:31:42.645,2024-07-09 12:31:42,2024-07-09 12:31:00
5058,80129411,441,109.77,15140868,27.34,1720528322411.0,2024-07-09 12:32:02.411,2024-07-09 12:32:02,2024-07-09 12:32:00
5059,80154913,521,150.31,15145596,26.91,1720528347913.0,2024-07-09 12:32:27.913,2024-07-09 12:32:27,2024-07-09 12:32:00
5060,80164515,510,148.47,15147498,26.91,1720528357515.0,2024-07-09 12:32:37.515,2024-07-09 12:32:37,2024-07-09 12:32:00
5061,80169477,531,160.62,15148455,27.24,1720528362477.0,2024-07-09 12:32:42.477,2024-07-09 12:32:42,2024-07-09 12:32:00
5062,80177262,704,326.52,15149983,27.13,1720528370262.0,2024-07-09 12:32:50.262,2024-07-09 12:32:50,2024-07-09 12:32:00
5063,80180255,352,66.89,15150555,27.13,1720528373255.0,2024-07-09 12:32:53.255,2024-07-09 12:32:53,2024-07-09 12:32:00
5064,80206476,524,150.73,15155418,26.7,1720528399476.0,2024-07-09 12:33:19.476,2024-07-09 12:33:19,2024-07-09 12:33:00
5065,80245532,515,147.53,15162815,27.24,1720528438532.0,2024-07-09 12:33:58.532,2024-07-09 12:33:58,2024-07-09 12:33:00
5066,80264374,608,202.86,15166413,26.27,1720528457374.0,2024-07-09 12:34:17.374,2024-07-09 12:34:17,2024-07-09 12:34:00
5067,80288819,632,232.56,15170969,27.13,1720528481819.0,2024-07-09 12:34:41.819,2024-07-09 12:34:41,2024-07-09 12:34:00
5068,80305933,655,252.34,15174192,27.24,1720528498933.0,2024-07-09 12:34:58.933,2024-07-09 12:34:58,2024-07-09 12:34:00
5069,80318844,553,176.67,15176659,26.91,1720528511844.0,2024-07-09 12:35:11.844,2024-07-09 12:35:11,2024-07-09 12:35:00
5070,80362324,504,143.61,15185037,27.02,1720528555324.0,2024-07-09 12:35:55.324,2024-07-09 12:35:55,2024-07-09 12:35:00
5071,80404197,696,307.73,15193004,26.91,1720528597197.0,2024-07-09 12:36:37.197,2024-07-09 12:36:37,2024-07-09 12:36:00
5072,80412351,408,90.57,15194521,26.91,1720528605351.0,2024-07-09 12:36:45.351,2024-07-09 12:36:45,2024-07-09 12:36:00
5073,80426206,675,317.99,15197154,27.13,1720528619206.0,2024-07-09 12:36:59.206,2024-07-09 12:36:59,2024-07-09 12:36:00
5074,80432970,632,232.56,15198301,27.34,1720528625970.0,2024-07-09 12:37:05.970,2024-07-09 12:37:05,2024-07-09 12:37:00
5075,80442241,449,112.05,15200203,27.13,1720528635241.0,2024-07-09 12:37:15.241,2024-07-09 12:37:15,2024-07-09 12:37:00
5076,80450243,551,164.56,15201716,27.34,1720528643243.0,2024-07-09 12:37:23.243,2024-07-09 12:37:23,2024-07-09 12:37:00
5077,80455966,524,150.73,15202672,27.13,1720528648966.0,2024-07-09 12:37:28.966,2024-07-09 12:37:28,2024-07-09 12:37:00
5078,80492910,76,19.69,15209684,27.13,1720528685910.0,2024-07-09 12:38:05.910,2024-07-09 12:38:05,2024-07-09 12:38:00
5079,80536778,540,166.11,15217853,26.91,1720528729778.0,2024-07-09 12:38:49.778,2024-07-09 12:38:49,2024-07-09 12:38:00
5080,80549363,543,164.77,15220324,26.91,1720528742363.0,2024-07-09 12:39:02.363,2024-07-09 12:39:02,2024-07-09 12:39:00
5081,80550242,526,158.17,15220519,27.34,1720528743242.0,2024-07-09 12:39:03.242,2024-07-09 12:39:03,2024-07-09 12:39:00
5082,80554895,728,431.28,15221287,26.91,1720528747895.0,2024-07-09 12:39:07.895,2024-07-09 12:39:07,2024-07-09 12:39:00
5083,80562744,540,166.11,15222805,26.91,1720528755744.0,2024-07-09 12:39:15.744,2024-07-09 12:39:15,2024-07-09 12:39:00
5084,80574342,531,160.62,15225080,27.34,1720528767342.0,2024-07-09 12:39:27.342,2024-07-09 12:39:27,2024-07-09 12:39:00
5085,80616360,526,158.17,15233033,27.13,1720528809360.0,2024-07-09 12:40:09.360,2024-07-09 12:40:09,2024-07-09 12:40:00
5086,80660826,472,125.87,15241390,26.91,1720528853826.0,2024-07-09 12:40:53.826,2024-07-09 12:40:53,2024-07-09 12:40:00
5087,80690926,585,189.11,15247065,26.91,1720528883926.0,2024-07-09 12:41:23.926,2024-07-09 12:41:23,2024-07-09 12:41:00
5088,80708680,508,144.95,15250485,27.34,1720528901680.0,2024-07-09 12:41:41.680,2024-07-09 12:41:41,2024-07-09 12:41:00
5089,80725918,553,176.67,15253713,27.34,1720528918918.0,2024-07-09 12:41:58.918,2024-07-09 12:41:58,2024-07-09 12:41:00
5090,80726380,496,144.49,15253908,27.34,1720528919380.0,2024-07-09 12:41:59.380,2024-07-09 12:41:59,2024-07-09 12:41:00
5091,80737347,729,380.02,15255994,27.13,1720528930347.0,2024-07-09 12:42:10.347,2024-07-09 12:42:10,2024-07-09 12:42:00
5092,80770733,505,145.23,15262271,26.81,1720528963733.0,2024-07-09 12:42:43.733,2024-07-09 12:42:43,2024-07-09 12:42:00
5093,80770753,711,380.66,15262276,27.34,1720528963753.0,2024-07-09 12:42:43.753,2024-07-09 12:42:43,2024-07-09 12:42:00
5094,80777219,529,156.43,15263612,27.13,1720528970219.0,2024-07-09 12:42:50.219,2024-07-09 12:42:50,2024-07-09 12:42:00
5095,80781354,537,162.17,15264376,27.13,1720528974354.0,2024-07-09 12:42:54.354,2024-07-09 12:42:54,2024-07-09 12:42:00
5096,80823766,448,112.41,15272338,26.91,1720529016766.0,2024-07-09 12:43:36.766,2024-07-09 12:43:36,2024-07-09 12:43:00
5097,80856825,462,120.87,15278563,26.91,1720529049825.0,2024-07-09 12:44:09.825,2024-07-09 12:44:09,2024-07-09 12:44:00
5098,80867661,508,144.95,15280645,27.34,1720529060661.0,2024-07-09 12:44:20.661,2024-07-09 12:44:20,2024-07-09 12:44:00
5099,80873308,671,277.06,15281791,27.34,1720529066308.0,2024-07-09 12:44:26.308,2024-07-09 12:44:26,2024-07-09 12:44:00
5100,80880566,649,269.34,15283122,27.34,1720529073566.0,2024-07-09 12:44:33.566,2024-07-09 12:44:33,2024-07-09 12:44:00
5101,80910254,591,188.65,15288818,26.81,1720529103254.0,2024-07-09 12:45:03.254,2024-07-09 12:45:03,2024-07-09 12:45:00
5102,80940234,543,164.77,15294511,27.02,1720529133234.0,2024-07-09 12:45:33.234,2024-07-09 12:45:33,2024-07-09 12:45:00
5103,80949654,594,199.72,15296220,26.91,1720529142654.0,2024-07-09 12:45:42.654,2024-07-09 12:45:42,2024-07-09 12:45:00
5104,80973628,473,126.29,15300784,27.13,1720529166628.0,2024-07-09 12:46:06.628,2024-07-09 12:46:06,2024-07-09 12:46:00
5105,80974642,563,181.65,15300981,26.91,1720529167642.0,2024-07-09 12:46:07.642,2024-07-09 12:46:07,2024-07-09 12:46:00
5106,80979739,665,286.02,15301934,26.91,1720529172739.0,2024-07-09 12:46:12.739,2024-07-09 12:46:12,2024-07-09 12:46:00
5107,81006562,729,380.02,15307064,26.81,1720529199562.0,2024-07-09 12:46:39.562,2024-07-09 12:46:39,2024-07-09 12:46:00
5108,81031454,652,262.1,15311806,26.81,1720529224454.0,2024-07-09 12:47:04.454,2024-07-09 12:47:04,2024-07-09 12:47:00
5109,81031897,583,201.26,15311811,27.34,1720529224897.0,2024-07-09 12:47:04.897,2024-07-09 12:47:04,2024-07-09 12:47:00
5110,81047907,675,317.99,15314860,27.02,1720529240907.0,2024-07-09 12:47:20.907,2024-07-09 12:47:20,2024-07-09 12:47:00
5111,81053969,551,164.56,15316003,26.91,1720529246969.0,2024-07-09 12:47:26.969,2024-07-09 12:47:26,2024-07-09 12:47:00
5112,81063973,531,160.62,15317903,27.13,1720529256973.0,2024-07-09 12:47:36.973,2024-07-09 12:47:36,2024-07-09 12:47:00
5113,81078593,563,181.65,15320751,27.02,1720529271593.0,2024-07-09 12:47:51.593,2024-07-09 12:47:51,2024-07-09 12:47:00
5114,81079906,526,158.17,15320945,26.91,1720529272906.0,2024-07-09 12:47:52.906,2024-07-09 12:47:52,2024-07-09 12:47:00
5115,81089487,115,23.18,15322842,26.91,1720529282487.0,2024-07-09 12:48:02.487,2024-07-09 12:48:02,2024-07-09 12:48:00
5116,81090997,113,23.02,15323032,27.24,1720529283997.0,2024-07-09 12:48:03.997,2024-07-09 12:48:03,2024-07-09 12:48:00
5117,81197621,504,143.61,15342882,26.91,1720529390621.0,2024-07-09 12:49:50.621,2024-07-09 12:49:50,2024-07-09 12:49:00
5118,81203928,391,82.35,15344026,27.02,1720529396928.0,2024-07-09 12:49:56.928,2024-07-09 12:49:56,2024-07-09 12:49:00
5119,81208705,515,147.53,15344968,27.13,1720529401705.0,2024-07-09 12:50:01.705,2024-07-09 12:50:01,2024-07-09 12:50:00
5120,81221422,645,245.27,15347441,27.34,1720529414422.0,2024-07-09 12:50:14.422,2024-07-09 12:50:14,2024-07-09 12:50:00
5121,81285893,639,249.88,15359570,27.13,1720529478893.0,2024-07-09 12:51:18.893,2024-07-09 12:51:18,2024-07-09 12:51:00
5122,81297375,540,166.11,15361851,27.13,1720529490375.0,2024-07-09 12:51:30.375,2024-07-09 12:51:30,2024-07-09 12:51:00
5123,81306456,652,262.1,15363559,26.91,1720529499456.0,2024-07-09 12:51:39.456,2024-07-09 12:51:39,2024-07-09 12:51:00
5124,81308780,732,451.17,15363945,27.24,1720529501780.0,2024-07-09 12:51:41.780,2024-07-09 12:51:41,2024-07-09 12:51:00
5125,81312897,743,466.23,15364705,26.91,1720529505897.0,2024-07-09 12:51:45.897,2024-07-09 12:51:45,2024-07-09 12:51:00
5126,81344334,504,143.61,15370789,27.13,1720529537334.0,2024-07-09 12:52:17.334,2024-07-09 12:52:17,2024-07-09 12:52:00
5127,81350763,499,141.24,15371929,26.91,1720529543763.0,2024-07-09 12:52:23.763,2024-07-09 12:52:23,2024-07-09 12:52:00
5128,81367501,658,288.85,15375163,27.34,1720529560501.0,2024-07-09 12:52:40.501,2024-07-09 12:52:40,2024-07-09 12:52:00
5129,81389603,540,166.11,15379335,27.13,1720529582603.0,2024-07-09 12:53:02.603,2024-07-09 12:53:02,2024-07-09 12:53:00
5130,81405601,646,271.78,15382367,26.81,1720529598601.0,2024-07-09 12:53:18.601,2024-07-09 12:53:18,2024-07-09 12:53:00
5131,81405899,568,189.84,15382372,26.91,1720529598899.0,2024-07-09 12:53:18.899,2024-07-09 12:53:18,2024-07-09 12:53:00
5132,81440580,560,175.34,15389018,27.13,1720529633580.0,2024-07-09 12:53:53.580,2024-07-09 12:53:53,2024-07-09 12:53:00
5133,81450835,632,232.56,15390922,27.13,1720529643835.0,2024-07-09 12:54:03.835,2024-07-09 12:54:03,2024-07-09 12:54:00
5134,81479921,542,168.67,15396419,27.13,1720529672921.0,2024-07-09 12:54:32.921,2024-07-09 12:54:32,2024-07-09 12:54:00
5135,81482598,540,166.11,15396990,27.24,1720529675598.0,2024-07-09 12:54:35.598,2024-07-09 12:54:35,2024-07-09 12:54:00
5136,81489913,512,144.44,15398327,26.7,1720529682913.0,2024-07-09 12:54:42.913,2024-07-09 12:54:42,2024-07-09 12:54:00
5137,81494318,504,143.61,15399275,27.34,1720529687318.0,2024-07-09 12:54:47.318,2024-07-09 12:54:47,2024-07-09 12:54:00
5138,81512978,537,162.17,15402692,26.91,1720529705978.0,2024-07-09 12:55:05.978,2024-07-09 12:55:05,2024-07-09 12:55:00
5139,81530606,581,201.8,15406106,26.91,1720529723606.0,2024-07-09 12:55:23.606,2024-07-09 12:55:23,2024-07-09 12:55:00
5140,81530845,536,160.18,15406111,27.24,1720529723845.0,2024-07-09 12:55:23.845,2024-07-09 12:55:23,2024-07-09 12:55:00
5141,81551760,688,328.69,15410094,27.34,1720529744760.0,2024-07-09 12:55:44.760,2024-07-09 12:55:44,2024-07-09 12:55:00
5142,81559252,575,187.3,15411619,27.13,1720529752252.0,2024-07-09 12:55:52.252,2024-07-09 12:55:52,2024-07-09 12:55:00
5143,81564333,531,160.62,15412572,27.34,1720529757333.0,2024-07-09 12:55:57.333,2024-07-09 12:55:57,2024-07-09 12:55:00
5144,81569732,515,147.53,15413525,27.13,1720529762732.0,2024-07-09 12:56:02.732,2024-07-09 12:56:02,2024-07-09 12:56:00
5145,81579576,547,162.22,15415421,26.91,1720529772576.0,2024-07-09 12:56:12.576,2024-07-09 12:56:12,2024-07-09 12:56:00
5146,81584330,572,183.73,15416374,26.91,1720529777330.0,2024-07-09 12:56:17.330,2024-07-09 12:56:17,2024-07-09 12:56:00
5147,81603198,711,380.66,15419986,27.34,1720529796198.0,2024-07-09 12:56:36.198,2024-07-09 12:56:36,2024-07-09 12:56:00
5148,81605364,527,155.96,15420372,27.13,1720529798364.0,2024-07-09 12:56:38.364,2024-07-09 12:56:38,2024-07-09 12:56:00
5149,81617337,729,380.02,15422649,26.91,1720529810337.0,2024-07-09 12:56:50.337,2024-07-09 12:56:50,2024-07-09 12:56:00
5150,81618934,450,114.31,15422844,27.13,1720529811934.0,2024-07-09 12:56:51.934,2024-07-09 12:56:51,2024-07-09 12:56:00
5151,81619246,496,144.49,15423036,27.34,1720529812246.0,2024-07-09 12:56:52.246,2024-07-09 12:56:52,2024-07-09 12:56:00
5152,81619969,99,21.91,15423041,27.13,1720529812969.0,2024-07-09 12:56:52.969,2024-07-09 12:56:52,2024-07-09 12:56:00
5153,81623283,112,22.94,15423785,27.34,1720529816283.0,2024-07-09 12:56:56.283,2024-07-09 12:56:56,2024-07-09 12:56:00
5154,81627496,686,278.39,15424530,27.34,1720529820496.0,2024-07-09 12:57:00.496,2024-07-09 12:57:00,2024-07-09 12:57:00
5155,81636865,515,147.53,15426245,26.91,1720529829865.0,2024-07-09 12:57:09.865,2024-07-09 12:57:09,2024-07-09 12:57:00
5156,81649944,728,431.28,15428718,26.48,1720529842944.0,2024-07-09 12:57:22.944,2024-07-09 12:57:22,2024-07-09 12:57:00
5157,81654793,572,183.73,15429669,26.81,1720529847793.0,2024-07-09 12:57:27.793,2024-07-09 12:57:27,2024-07-09 12:57:00
5158,81663317,551,164.56,15431385,26.91,1720529856317.0,2024-07-09 12:57:36.317,2024-07-09 12:57:36,2024-07-09 12:57:00
